male,1407,13505
male,8387,2074
male,23428,31523
male,567,204
male,3503,34044
male,17,18595
male,8,617
male,12534,6582
male,1,26824
male,911,2142
male,27339,126808
male,860,7608
male,16,250
male,49,23624
male,20,470
male,1422,13095
male,22,87
male,420,1418
male,0,88670
male,8929,2148
male,1299,72253
male,22,42160
male,1490,31788
male,5,53039
male,39882,68585
male,134,478
male,2144,2414
male,758,3106
male,244,742
male,1073,5172
male,566,313
male,28714,39857
male,0,90701
male,0,6308
male,3069,3556
male,140,697
male,9,370074
male,5193,26933
male,2027,43661
male,1448,14780
male,1314,38349
male,139256,203490
male,46,48
male,10808,21086
male,15550,3164
male,393,491
male,12,97783
male,7986,96900
male,18136,28529
male,12010,36721
male,621,30663
male,3888,5424
male,6605,18307
male,2195,2042
male,1021,526
male,415,6510
male,252,114899
male,4711,2408
male,1213,1203
male,726,2471
male,347,52920
male,414,8444
male,410,2224
male,8757,6121
male,42,22348
male,532,4447
male,49,649
male,15,56
male,35015,31677
male,0,31451
male,234,1370
male,12541,43152
male,16442,8053
male,170,22920
male,729,75236
male,49,312
male,17425,36464
male,5521,4394
male,9411,15440
male,3483,66649
male,822,175
male,34314,31480
male,577,59451
male,938,137076
male,938,137076
male,526,5933
male,3379,3452
male,3485,13851
male,11,137
male,4507,24586
male,9285,21957
male,1407,7330
male,36,31
male,1,310
male,340,28781
male,193,3139
male,0,86082
male,210,3813
male,11,3
male,7740,14847
male,5049,13879
male,53,18874
male,39756,60099
male,20747,7770
male,21,2444
male,124,1565
male,724,22650
male,1242,1854
male,28601,28601
male,58,428
male,1539,1735
male,85379,113831
male,33,989
male,1074,9812
male,0,81575
male,4754,72584
male,15758,14114
male,1708,6195
male,11,59
male,280,57737
male,336,6660
male,96,12666
male,114,1003
male,166,11133
male,392,55203
male,39,334
male,2164,16725
male,0,3509
male,729,75236
male,6384,3508
male,2119,2664
male,4019,5715
male,5494,6998
male,0,236076
male,36211,183132
male,1769,4208
male,3503,6797
male,968,1183
male,1937,48633
male,73095,28185
male,280,57737
male,960,41098
male,0,76677
male,4,1066
male,216,5451
male,7011,63799
male,289,6825
male,3335,60354
male,541,1368
male,3,15
male,2929,10064
male,598,5939
male,129,412
male,13705,8308
male,238,2216
male,280,1110
male,251,7792
male,0,35
male,490,63062
male,1886,30716
male,90,458
male,6,57
male,3965,6895
male,7079,3094
male,349,43414
male,44116,31249
male,5881,23641
male,3095,191834
male,7,45319
male,529,1528
male,4538,12625
male,1,4368
male,2002,29992
male,0,34524
male,214,269
male,16,21786
male,9,3926
male,180,1443
male,1989,4201
male,190591,43549
male,7271,33674
male,5959,24752
male,17292,9641
male,9192,8839
male,156,36834
male,63,38004
male,3203,8817
male,422,61242
male,0,14397
male,1,39732
male,19211,69004
male,18,222499
male,433,148
male,76,8926
male,1469,1710
male,2999,2259
male,75,8352
male,170,5081
male,21,314
male,6336,12473
male,0,3090
male,0,41468
male,3469,8948
male,7,45319
male,4143,9736
male,29,2315
male,229,971
male,1006,25609
male,2143,33020
male,4501,53515
male,1620,10357
male,51837,64153
male,4971,19212
male,4217,10344
male,2,1213512
male,4251,7554
male,9565,8855
male,150,3008
male,18069,14429
male,1533,1545
male,3691,61843
male,490,63062
male,422,61242
male,467,168048
male,38,61588
male,2886,8228
male,3048,1398
male,2327,5792
male,18,222499
male,722,187
male,497,33588
male,1976,3849
male,130,759
male,463,2051
male,796,3940
male,500,2906
male,147,25349
male,12931,31602
male,7335,6152
male,7759,20391
male,1850,21122
male,2494,3112
male,0,76677
male,1,1474
male,0,56693
male,2,2846
male,2341,77353
male,1,17372
male,7,45319
male,20551,1217
male,1924,12272
male,15662,56639
male,0,447829
male,385,83455
male,439,693
male,262,110855
male,713,1289
male,2843,2928
male,3325,2730
male,1634,10732
male,5240,166834
male,526,44110
male,2406,3184
male,6070,4972
male,0,354
male,1,39578
male,3915,34711
male,0,13828
male,34710,3094
male,729,75236
male,586,9565
male,1291,4364
male,0,18
male,731,42371
male,565,2079
male,0,9439
male,263,12059
male,5374,76857
male,2367,27310
male,27767,8770
male,12838,9084
male,15,478
male,1,271479
male,3981,4547
male,11918,112719
male,68,643
male,1419,13919
male,333,26574
male,7,5201
male,12927,31815
male,608,2842
male,56051,71394
male,0,27279
male,18,28247
male,103,781
male,3354,8147
male,1069,2820
male,2,59
male,16865,34571
male,240,2555
male,9522,31423
male,144,17821
male,0,338
male,6253,8318
male,63,17
male,39806,32147
male,53,5562
male,6,139
male,865,1019
male,15,2699
male,1065,14773
male,1210,9645
male,4,148
male,995,8702
male,14663,30777
male,0,3374
male,2111,2222
male,1309,66328
male,300,1435
male,256,873
male,7781,14253
male,518,541
male,0,16856
male,5443,16361
male,42631,91208
male,1437,1145
male,7590,31461
male,1660,2252
male,49,857
male,307,3275
male,2,37
male,901,12754
male,24592,71087
male,220,6020
male,66,12063
male,193,89
male,1232,6658
male,0,104236
male,707,4721
male,5794,30611
male,824,65394
male,0,40680
male,1852,14879
male,753,3054
male,2,9515
male,1245,9782
male,3010,6785
male,0,4081
male,3697,13257
male,581,271
male,23,21283
male,1466,26846
male,0,34183
male,43,12217
male,80725,34981
male,173,174
male,394,7895
male,17704,101552
male,18236,20244
male,5781,8094
male,1758,7259
male,30,2241
male,21,30750
male,4535,10335
male,248,38512
male,8398,67932
male,8,1215
male,1183,117
male,548,29370
male,28,192
male,13879,32337
male,15,1562
male,7175,50520
male,681,2594
male,54,11197
male,35,2435
male,43,28788
male,2217,12617
male,34,32
male,10,157
male,12,591
male,7,19792
male,5745,99427
male,85,13295
male,12705,42235
male,60,27520
male,143,35630
male,52622,43273
male,240,1112
male,7,235
male,27,3340
male,8671,200557
male,244,372
male,96,1104
male,10592,6319
male,0,81510
male,518,202
male,18903,28298
male,115,790
male,46,4753
male,721,1619
male,24,721
male,10772,8449
male,0,5035
male,12,1156
male,1967,1070
male,2892,38876
male,19705,87970
male,34278,97826
male,2352,5561
male,4637,19140
male,583,11314
male,0,81148
male,14358,100221
male,81,6919
male,163,435
male,3699,54037
male,706,4604
male,14359,30257
male,126,1518
male,131,16614
male,8,125037
male,127,9288
male,126805,68352
male,5185,4757
male,113,4854
male,1719,32296
male,10246,9756
male,2550,2818
male,58,387
male,522,356
male,293,585
male,1598,27900
male,43,832
male,195,2075
male,0,19284
male,149,78206
male,322,2986
male,8,498
male,10077,23632
male,1353,2161
male,1014,2262
male,7762,17136
male,7984,24861
male,216,81306
male,9,566
male,25,195
male,71719,49488
male,107,57
male,3460,12369
male,9880,19584
male,1304,2351
male,365,5090
male,18,2360
male,1772,9304
male,2291,8307
male,988,1415
male,0,6593
male,122,172755
male,12138,47006
male,57,84820
male,19,1782
male,1,53
male,1248,1578
male,9009,148795
male,9399,134061
male,1904,47620
male,934,1667
male,439,616
male,2511,3149
male,8,125037
male,12607,31506
male,0,1112889
male,3475,10828
male,8718,26711
male,93,1819
male,2,32
male,274,1973
male,195,1271
male,1878,9580
male,2248,1594
male,1151,21080
male,497,20741
male,0,7656
male,1381,693
male,12,50962
male,35,157
male,27,220212
male,7015,58750
male,5451,5118
male,11209,10023
male,108,3187
male,501,4928
male,186,96748
male,86,8926
male,32,24164
male,3,1584
male,1980,7173
male,213,12465
male,78,25
male,121,533
male,10840,4615
male,1594,2972
male,10316,1644
male,140,3657
male,0,18841
male,1518,27097
male,48282,71045
male,1495,10500
male,8559,238397
male,2395,1805
male,82107,75154
male,16863,104141
male,9226,11380
male,2779,12336
male,2665,9674
male,7,846
male,22529,1029
male,799,12273
male,0,17785
male,895,1295
male,12770,21181
male,27213,12750
male,1285,8361
male,8394,23069
male,6490,17841
male,21099,42692
male,0,15132
male,7670,4745
male,8833,11550
male,16251,26357
male,3220,6625
male,12,50962
male,1547,31909
male,9232,10031
male,120,29687
male,1711,8901
male,8400,36548
male,1348,76848
male,23,9999
male,1,1432
male,4,18020
male,5,1413
male,19,14138
male,44,45
male,4963,26175
male,5268,5259
male,108,1868
male,5169,38769
male,623,4604
male,480,27273
male,1687,20326
male,65496,94779
male,199,2906
male,183,410
male,1430,7627
male,8,152
male,1,2736
male,0,1629
male,2003,13156
male,8685,23022
male,6728,80314
male,182,960
male,1,18264
male,117,505
male,10830,71097
male,41,1551
male,0,5302
male,12,50962
male,20604,65663
male,47910,18291
male,780,531
male,8002,11050
male,16704,33958
male,43,5492
male,3642,8217
male,629,992
male,795,42113
male,14260,12232
male,3,4717
male,1491,5123
male,0,105206
male,38,599
male,0,119
male,48,656
male,430,21928
male,327,3609
male,830,5996
male,9664,68794
male,791,3140
male,20,156391
male,0,118
male,0,80
male,0,114
male,0,127
male,5689,115049
male,12239,14888
male,4607,4611
male,6235,2193
male,2277,32251
male,47952,186528
male,29422,23460
male,0,117
male,0,105
male,61,11398
male,8523,38441
male,18167,32077
male,19243,44142
male,0,103841
male,673,3017
male,474,1103
male,15322,26525
male,0,120
male,55933,84125
male,0,107
male,0,100
male,122,388
male,0,96
male,0,648
male,0,129
male,1036,9174
male,21211,113942
male,25,10657
male,549,2822
male,0,53463
male,8415,40722
male,13354,64544
male,9564,17638
male,0,507
male,42506,34522
male,50,469
male,0,134
male,0,126
male,0,128
male,0,113
male,0,131
male,25,50919
male,0,622
male,12625,6472
male,86402,68040
male,0,100
male,146,209
male,0,185
male,372,21891
male,2550,10273
male,327,3609
male,0,59772
male,0,25
male,48,4576
male,875,1136
male,16009,46971
male,21,101
male,3815,48986
male,0,109
male,0,125
male,0,544
male,0,112
male,11767,77436
male,2189,6020
male,0,120
male,21,91063
male,628,5390
male,563,60759
male,1033,7160
male,6,4213
male,0,110
male,0,106
male,0,114
male,0,70553
male,0,629
male,0,718
male,1,38
male,293,11046
male,0,596
male,49,104
male,44,3760
male,494,895
male,12,50962
male,1,206
male,1624,69930
male,0,112200
male,21,30802
male,1145,6428
male,111,19835
male,256,5041
male,0,89730
male,171,13054
male,10471,16388
male,1906,1701
male,2513,13523
male,12122,11968
male,363,3128
male,11305,1915
male,226,326
male,440,36781
male,13094,25926
male,2293,2634
male,739,3916
male,0,622964
male,342,363561
male,1,2119
male,1342,2651
male,1214,4760
male,229,12217
male,6345,392
male,0,60198
male,10,184
male,3162,30137
male,80,939
male,2903,12972
male,327,3609
male,129,418
male,2581,5662
male,10264,18537
male,4427,20399
male,1410,24346
male,15,6668
male,137,723
male,5196,4737
male,286,1773
male,2,27299
male,3002,8002
male,750,10892
male,15,27613
male,14245,51666
male,0,72785
male,8374,9225
male,681,2293
male,36,122
male,20,25958
male,526,22656
male,0,111506
male,1,826
male,3278,17816
male,6934,3739
male,5920,24966
male,18165,22925
male,14871,91419
male,3165,5097
male,0,1
male,256,538
male,2406,2203
male,96090,22021
male,809,7946
male,57,550
male,1854,18
male,30244,30888
male,48473,11410
male,5897,7706
male,13237,23738
male,1,8857
male,0,502
male,2070,7500
male,17,618
male,903,14419
male,1781,42470
male,0,110958
male,1496,5985
male,3417,23069
male,3013,12264
male,6363,10623
male,21537,26618
male,25,13741
male,20,25958
male,4,341
male,0,60900
male,7643,5141
male,34206,75589
male,731,1146
male,284,1521
male,7,4361
male,67,554
male,380,2570
male,23,3901
male,4534,3929
male,0,620
male,1067,1467
male,2,13663
male,53,159
male,1053,6335
male,412,992
male,6757,29289
male,39873,32618
male,8670,19090
male,109,7584
male,9615,58047
male,82,366
male,3886,3028
male,529,44610
male,0,23218
male,1060,9422
male,1175,1992
male,8417,8756
male,2554,89430
male,42,4683
male,327,3609
male,387,9295
male,440,246987
male,0,5
male,2593,6215
male,2507,7918
male,675,13330
male,2182,3819
male,265,3010
male,59,4196
male,0,96
male,5033,95346
male,5370,26276
male,3227,571
male,206,1132
male,44150,300466
male,36,1361
male,1,55654
male,1738,55629
male,65,252
male,917,61479
male,355,2848
male,469,37156
male,28,39078
male,303,5591
male,4634,19402
male,213,8908
male,3980,39033
male,2103,7021
male,4947,118452
male,25032,58336
male,29,224
male,254,12652
male,21499,275889
male,1059,21381
male,573,23467
male,3351,125504
male,24257,66091
male,1696,15925
male,505,8026
male,175,4656
male,175,1132
male,4658,13365
male,72,11508
male,16613,49238
male,0,65
male,10199,33737
male,230,17550
male,0,2547
male,11761,13591
male,1,28014
male,86,1035
male,327,3609
male,2826,49696
male,274,1965
male,2,16
male,3526,17761
male,8611,4089
male,371,4659
male,2868,56376
male,18120,95346
male,144,6460
male,1541,2720
male,547,60787
male,2153,2190
male,1129,10044
male,7483,9921
male,6612,7563
male,487,551
male,3910,5028
male,47,312
male,0,5737
male,236,2040
male,1409,22917
male,5555,99491
male,108,211618
male,676,692
male,52,1216
male,1987,15235
male,13831,28772
male,27901,17691
male,27235,22672
male,4711,15471
male,12081,18258
male,1276,37019
male,16503,15635
male,94,5884
male,1044,1167
male,7689,6610
male,294,330
male,0,75
male,17,58
male,3,9
male,279,527
male,38,34839
male,0,76978
male,3487,2509
male,4331,15984
male,47,7224
male,418,5355
male,6,50280
male,498,1013
male,507,11586
male,45,3242
male,47,61447
male,7033,8588
male,757,357
male,335,1766
male,5275,59513
male,327,3609
male,1,1326
male,3959,64451
male,1484,6751
male,0,112040
male,1293,318
male,4877,19353
male,124,9585
male,6088,20662
male,37062,188450
male,76,213
male,394,2035
male,1727,13604
male,5987,17882
male,2754,4108
male,1440,19961
male,21216,17520
male,1433,79863
male,379,28182
male,6285,7029
male,1,36508
male,2587,11902
male,53,161
male,24849,72365
male,433,810
male,155,2055
male,7628,18994
male,35,23733
male,932,1515
male,124,577524
male,3976,12155
male,92,702
male,13662,84125
male,0,42221
male,114,17417
male,202,80698
male,7834,13719
male,10,1239
male,0,15403
male,14914,2561
male,327,3609
male,354,2879
male,19,316
male,2649,65973
male,2721,6024
male,1622,7120
male,14186,71522
male,0,25820
male,0,554850
male,3082,2315
male,4899,1152
male,8773,17901
male,2373,94545
male,1873,4903
male,1369,21142
male,23,67
male,5075,8087
male,484,4857
male,7207,7699
male,28,4034
male,745,6322
male,54,3853
male,1072,5581
male,2,7169
male,42,178
male,35,227
male,0,394613
male,0,1764
male,2160,7505
male,13543,30380
male,43260,30939
male,5311,1901
male,3373,12357
male,621,97846
male,3209,35144
male,6637,2281
male,141,12094
male,1268,4067
male,65,23353
male,927,8250
male,355,2755
male,0,8647
male,31025,35982
male,154,79216
male,812,9411
male,2535,53730
male,1234,34186
male,390,1712
male,20,1275
male,1860,10737
male,17708,29229
male,136,4358
male,0,15403
male,117,4988
male,880,6893
male,664,22192
male,4047,6329
male,59638,37732
male,125456,144922
male,2563,1414
male,244,1475
male,95,3724
male,0,1527
male,239,6865
male,86,2548
male,5885,1015
male,532,53
male,729,2745
male,5758,31096
male,7645,6020
male,685,1091
male,352,10168
male,76,212
male,1004,9195
male,6,143
male,3502,8208
male,5881,2166
male,0,31
male,0,209289
male,957,2367
male,1895,5770
male,327,3609
male,0,8077
male,0,6978
male,562,4528
male,5,242
male,51,96
male,10936,54893
male,1194,1321
male,40,26172
male,2065,5877
male,1675,21919
male,1684,287
male,38,16171
male,5,193
male,2,1199
male,4098,11624
male,1445,7862
male,13,602
male,1456,536
male,41942,72498
male,1,36
male,452,33837
male,2460,44353
male,2831,13315
male,880,6893
male,285,1736
male,400,503
male,5369,46122
male,187,327
male,3203,6112
male,13525,6182
male,6645,6243
male,5,34
male,353,3874
male,599,13800
male,72,12481
male,13,257619
male,9404,29679
male,170,859
male,6,460
male,2972,2410
male,332,37192
male,473,64
male,7739,7783
male,1590,1659
male,38210,34189
male,3997,5785
male,0,110104
male,327,3609
male,676,8032
male,7876,62896
male,942,169830
male,170,22645
male,43,9323
male,4637,33473
male,0,209289
male,87,1019
male,1169,1470
male,18,6135
male,761,1100
male,834,371
male,22,1859
male,3834,48485
male,183,3703
male,595,4963
male,221,147563
male,2519,9017
male,946,13988
male,386,3160
male,47,251
male,1422,5989
male,36745,24968
male,913,7415
male,707,1243
male,521,139061
male,10919,348
male,1871,18678
male,159,176
male,4573,3672
male,993,2875
male,12933,33692
male,314,443
male,71,168
male,0,25999
male,313,553
male,1009,4475
male,1,167924
male,781,2931
male,3459,37807
male,7,9813
male,253,3847
male,34,119
male,0,5130
male,11654,66169
male,874,83590
male,0,137724
male,523,599
male,0,39
male,327,3609
male,251,2332
male,35222,51442
male,985,9552
male,8,40
male,149,188
male,174,111
male,471,1283
male,199,2625
male,530,22706
male,428,2450
male,17,47
male,3381,8029
male,1955,4014
male,185,923
male,2737,934
male,139,81238
male,714,2691
male,0,48000
male,283,945
male,3901,7970
male,1867,51456
male,0,82384
male,28,383
male,307,292
male,1482,8715
male,0,296199
male,57,895
male,3652,26564
male,388,23614
male,4820,19124
male,30,6426
male,5327,15066
male,189,882
male,294,66728
male,20,1191
male,8671,200557
male,4178,20584
male,156,696
male,1508,4855
male,291,18395
male,7966,10854
male,0,168688
male,456,41504
male,290,848
male,2627,4244
male,148,595
male,5532,10843
male,5585,34049
male,150,1493
male,0,103185
male,984,3220
male,3658,143411
male,2074,6186
male,23412,726477
male,20459,20818
male,172,6469
male,385,5539
male,0,209289
male,158,1735
male,3713,8937
male,572,391422
male,1675,4140
male,14,4637
male,610,6197
male,193,204285
male,10729,8561
male,289,20677
male,7,54200
male,8602,7466
male,592,379
male,327,3609
male,410,569
male,17408,143899
male,42,592
male,0,91836
male,37,18697
male,3714,5091
male,0,4723
male,1488,5433
male,2396,4007
male,1634,13036
male,227,53503
male,2167,62467
male,587,1281
male,84,24431
male,4836,9802
male,6096,4656
male,1626,2989
male,0,80895
male,3860,4503
male,4090,19897
male,18,58557
male,14,1940
male,478,2120
male,14214,36555
male,947,3614
male,116,27
male,7,19
male,21817,96541
male,4,1845
male,3138,88730
male,2900,4797
male,7298,6310
male,1605,17866
male,35,29973
male,3158,204715
male,9387,14151
male,16216,52433
male,47952,186529
male,230,6952
male,4400,5932
male,2456,8679
male,512,717
male,1081,7394
male,1058,2843
male,21,19988
male,3620,6687
male,533,5845
male,46367,105273
male,0,360
male,7,664
male,327,3609
male,1637,2653
male,17408,143899
male,0,58749
male,112,4888
male,4086,90520
male,0,3
male,0,24061
male,486,3106
male,2667,66098
male,16885,19035
male,2770,27868
male,18,102
male,2173,10208
male,0,46074
male,1150,1878
male,29942,22158
male,0,6155
male,6,333
male,0,9121
male,1415,53709
male,10169,21538
male,2369,60626
male,354,1135
male,3575,6750
male,24575,10326
male,0,873
male,7990,7071
male,10983,46598
male,479,1683
male,25,102
male,1490,31789
male,7559,9662
male,2855,58053
male,4471,28450
male,1188,16267
male,2057,827
male,919,25020
male,4,5
male,91,628
male,24,1898
male,426,1638
male,384,25889
male,327,3609
male,3702,10113
male,76,65
male,3377,20907
male,20813,17426
male,72502,175524
male,106416,123653
male,0,2
male,13146,6996
male,242,70506
male,5289,23618
male,554,2045
male,6389,299914
male,7966,34277
male,1648,1412
male,393,324
male,2032,8934
male,880,6893
male,1640,1246
male,30725,73328
male,1627,74621
male,0,363787
male,1,136
male,2531,9759
male,3,29124
male,912,511
male,350,6526
male,551,1677
male,2646,11475
male,8128,211599
male,560,1700
male,0,60959
male,21987,8571
male,3172,28459
male,2,3153
male,1795,4161
male,145,4734
male,559,2665
male,6041,20939
male,348,55586
male,5526,17574
male,1339,334
male,3278,1762
male,51,154
male,9,698
male,341621,236509
male,0,115983
male,12299,19540
male,2117,579
male,851,34415
male,4075,34810
male,0,126354
male,16,4834
male,2863,48614
male,828,1062
male,1317,1932
male,5241,118780
male,29,5580
male,208,505
male,4750,13063
male,2223,16541
male,311,3948
male,2734,10447
male,0,613775
